BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YSLP,YINCR,YWCM,YearsPerCompany,TenureGroup
Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,Manufacturing Director,2,Divorced,8,Yes,12,3,3,4,3,0.5,0.392857143,0.357142857,3.111111111,TG3
Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,3,Healthcare Representative,1,Divorced,2,No,12,3,2,3,3,0.466666667,0.266666667,0.466666667,5,TG1
Travel_Rarely,Research & Development,7,4,Medical,4,Female,3,Research Scientist,4,Married,4,No,15,3,2,2,2,0.071428571,0.071428571,0.5,2.8,TG1
Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,4,Human Resources,1,Married,0,No,17,3,3,4,3,0,0,0,2,TG1
Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,2,Human Resources,1,Divorced,4,Yes,15,3,4,3,3,0.5,0.5,0,0.8,TG1
Non-Travel,Sales,2,4,Life Sciences,3,Female,3,Sales Executive,3,Married,4,No,22,4,2,3,4,0.5,0.7,0.7,2,TG2
Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,Sales Executive,4,Married,1,No,20,4,3,5,3,1,1,1,3.5,TG1
Travel_Frequently,Research & Development,20,1,Medical,4,Male,3,Laboratory Technician,4,Married,1,No,13,3,2,3,4,0.272727273,0.727272727,0.909090909,5.5,TG3
Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,3,Manufacturing Director,4,Divorced,3,No,14,3,3,4,2,0.333333333,0.666666667,0.583333333,3,TG2
Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,1,Healthcare Representative,3,Divorced,8,No,17,3,4,3,3,0.090909091,0,0.545454545,1.222222222,TG1
Travel_Rarely,Sales,2,4,Marketing,3,Male,2,Sales Executive,2,Single,7,Yes,12,3,3,3,2,0.285714286,0.285714286,0.285714286,0.875,TG1
Travel_Rarely,Sales,3,3,Technical Degree,1,Female,4,Sales Executive,1,Divorced,2,No,12,3,4,5,3,0.08,0.68,0.32,8.333333333,TG3
Travel_Rarely,Sales,23,1,Medical,2,Female,2,Sales Representative,3,Married,1,No,21,4,4,5,3,0.555555556,0.888888889,0.888888889,4.5,TG2
Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,Manager,3,Married,7,No,13,3,4,2,3,0.285714286,0.571428571,0.666666667,2.625,TG3
Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,2,Research Director,2,Married,4,No,12,3,4,3,3,0.413793103,0.344827586,0.310344828,5.8,TG3
Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,2,Research Scientist,4,Single,1,Yes,24,4,2,3,2,1,0,0,0.5,TG1
Travel_Rarely,Sales,10,3,Life Sciences,3,Female,3,Sales Executive,2,Married,5,No,21,4,3,2,3,0,0.5,0.5,2.333333333,TG2
Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,2,Research Scientist,1,Married,0,No,19,3,4,2,2,0.875,0.75,0.375,8,TG1
Travel_Rarely,Sales,9,3,Medical,2,Male,3,Sales Representative,4,Single,1,No,13,3,3,3,2,0,0,0,0.5,TG1
Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,3,Research Scientist,2,Single,1,Yes,23,4,1,2,3,0,0,0,0.5,TG1
Travel_Rarely,Sales,10,4,Technical Degree,2,Female,2,Sales Executive,3,Married,1,Yes,13,3,1,4,3,0.1,0.9,0.7,5,TG2
Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,3,Laboratory Technician,3,Divorced,1,No,11,3,1,2,3,0,0.8,0.2,5,TG2
Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,2,Manufacturing Director,4,Married,0,No,13,3,4,2,2,0.3,0.8,0.8,10,TG2
Travel_Frequently,Human Resources,2,1,Human Resources,2,Male,2,Human Resources,4,Single,1,No,21,4,4,2,2,0,0.1,0.8,5,TG2
Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Manager,1,Divorced,2,No,11,3,1,3,3,0.5,0.318181818,0.727272727,7.333333333,TG3
Travel_Rarely,Sales,2,2,Medical,1,Female,4,Sales Executive,3,Single,0,No,14,3,2,5,2,0,0.777777778,0.777777778,9,TG2
Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,Manager,4,Divorced,3,No,11,3,2,3,3,0.166666667,0.708333333,0.291666667,6,TG3
Non-Travel,Research & Development,16,4,Technical Degree,4,Male,1,Research Scientist,1,Married,1,Yes,23,4,2,2,3,0.6,0.4,0,2.5,TG1
Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,3,Laboratory Technician,4,Single,1,No,16,3,4,3,3,0.2,0.4,0,2.5,TG1
Travel_Rarely,Research & Development,6,3,Medical,3,Male,3,Research Director,1,Married,9,No,13,3,2,3,4,0.277777778,0.388888889,0.388888889,1.8,TG3
Travel_Frequently,Research & Development,6,3,Other,3,Male,4,Laboratory Technician,4,Married,0,No,18,3,1,3,3,0.875,0.875,0.875,8,TG1
Travel_Rarely,Sales,10,4,Marketing,2,Male,3,Sales Executive,3,Single,1,No,14,3,2,2,2,0,0.4,0.9,5,TG2
Travel_Frequently,Sales,1,2,Life Sciences,3,Male,2,Sales Executive,4,Married,1,Yes,12,3,3,2,3,0,1,1,3.5,TG1
Travel_Frequently,Sales,24,3,Technical Degree,3,Male,4,Sales Representative,1,Single,1,No,17,3,4,3,3,0,0,0,0.5,TG1
Travel_Frequently,Research & Development,22,4,Other,3,Male,2,Research Scientist,4,Married,1,Yes,15,3,2,3,3,0.375,0.625,0.6875,8,TG3
Travel_Rarely,Sales,13,2,Marketing,4,Female,3,Sales Executive,3,Single,3,Yes,11,3,4,0,3,0.333333333,0,0.333333333,1.5,TG1
Non-Travel,Research & Development,14,4,Technical Degree,3,Male,3,Research Scientist,2,Married,8,No,18,3,3,4,4,0.0625,0.4375,0.4375,1.777777778,TG2
Travel_Rarely,Research & Development,9,2,Medical,1,Male,3,Manufacturing Director,1,Married,1,No,25,4,4,3,3,0.7,0,0.9,5,TG2
Travel_Frequently,Research & Development,8,3,Medical,4,Female,2,Research Scientist,2,Divorced,1,Yes,16,3,3,3,3,0,0.55,0.35,10,TG3
Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,4,Research Scientist,3,Single,3,Yes,14,3,1,2,3,0,0.125,0.375,2,TG1
Travel_Frequently,Human Resources,22,3,Human Resources,1,Female,2,Human Resources,2,Married,1,No,12,3,1,2,3,0,0,0,0.5,TG1
Travel_Rarely,Sales,1,3,Marketing,1,Male,3,Sales Executive,4,Single,1,No,21,4,1,3,2,0.142857143,0.571428571,0.071428571,7,TG3
Travel_Rarely,Sales,13,4,Medical,4,Male,3,Sales Executive,3,Divorced,1,No,18,3,3,2,2,0.111111111,0.777777778,0.111111111,4.5,TG2
Travel_Rarely,Research & Development,1,3,Medical,3,Male,3,Laboratory Technician,1,Single,0,No,13,3,4,6,2,0.875,0.875,0.75,8,TG1
Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,1,Research Scientist,1,Married,1,No,21,4,2,6,3,0.8,0.8,0.7,5,TG2
Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,2,Laboratory Technician,4,Divorced,5,No,12,3,1,2,2,0,0.166666667,0.5,1,TG1
Travel_Rarely,Sales,7,4,Life Sciences,3,Female,3,Sales Executive,4,Married,1,Yes,11,3,4,2,3,0,0.8,0.9,5,TG2
Travel_Rarely,Sales,9,3,Marketing,4,Male,3,Sales Executive,4,Single,1,No,14,3,1,5,3,0,1,1,3.5,TG1
Travel_Frequently,Sales,26,4,Marketing,1,Male,3,Sales Executive,4,Married,1,Yes,11,3,3,4,3,0,0.7,0.8,5,TG2
Travel_Rarely,Sales,24,4,Life Sciences,1,Male,3,Sales Executive,1,Single,6,Yes,13,3,2,2,2,0.133333333,0.133333333,0.133333333,2.142857143,TG1
Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,3,Healthcare Representative,3,Divorced,1,No,20,4,3,2,3,0.222222222,0.777777778,0.888888889,4.5,TG2
Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,3,Healthcare Representative,3,Married,1,No,17,3,2,1,3,0,0.9,0.9,5,TG2
Travel_Rarely,Human Resources,26,4,Human Resources,3,Male,4,Manager,2,Married,4,Yes,18,3,1,0,3,0.028571429,0.257142857,0.114285714,7,TG2
Travel_Rarely,Sales,15,4,Marketing,2,Male,3,Sales Executive,1,Single,0,No,12,3,1,3,3,0.523809524,0.380952381,0.476190476,21,TG3
Non-Travel,Research & Development,23,2,Life Sciences,4,Male,2,Research Scientist,3,Single,1,No,12,3,4,2,3,0.15,0.45,0.35,10,TG3
Non-Travel,Research & Development,10,3,Medical,3,Female,3,Research Director,3,Married,4,No,20,4,3,2,4,0.307692308,0.538461538,0.615384615,2.6,TG3
Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,3,Laboratory Technician,3,Married,1,No,11,3,1,2,4,0.9,0.9,0.4,5,TG2
Travel_Rarely,Sales,2,2,Marketing,2,Female,3,Sales Executive,2,Married,3,No,14,3,3,4,3,0.333333333,0.533333333,0.666666667,3.75,TG3
Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,Laboratory Technician,2,Married,1,No,13,3,3,6,2,0.083333333,0.666666667,0.583333333,6,TG3
Travel_Rarely,Research & Development,25,3,Medical,1,Male,3,Healthcare Representative,3,Single,2,No,23,4,2,3,3,0.48,0.56,0.44,8.333333333,TG3
Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,Sales Executive,2,Married,0,No,15,3,1,3,3,0.3125,0.8125,0.5,16,TG3
Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,2,Manufacturing Director,3,Married,2,No,11,3,4,1,3,0.7,0.3,0.7,3.333333333,TG2
Non-Travel,Research & Development,1,1,Medical,3,Female,3,Research Director,2,Married,0,No,18,3,1,3,1,0.357142857,0.571428571,0.857142857,14,TG3
Travel_Rarely,Research & Development,9,4,Medical,2,Male,3,Research Scientist,3,Single,1,No,19,3,2,5,3,0,0.7,0.8,5,TG2
Travel_Rarely,Research & Development,15,2,Medical,2,Female,3,Healthcare Representative,4,Married,0,Yes,13,3,1,6,3,0.8,0.7,0.1,10,TG2
Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,3,Research Scientist,4,Single,7,No,13,3,1,2,3,0.055555556,0.388888889,0.388888889,2.25,TG1
Travel_Rarely,Research & Development,10,3,Medical,2,Female,1,Research Director,3,Married,3,No,12,3,1,3,3,0.05,0.8,0.55,5,TG3
Travel_Rarely,Sales,1,4,Marketing,3,Female,3,Sales Executive,4,Married,1,No,19,3,3,3,3,0.357142857,0.714285714,0.5,7,TG3
Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,4,Research Director,4,Married,1,Yes,25,4,1,2,3,0.375,0.6875,0.5,8,TG3
Non-Travel,Sales,29,4,Life Sciences,1,Male,3,Sales Representative,4,Divorced,2,No,15,3,2,3,2,0,0.5,0,5.333333333,TG2
Travel_Frequently,Sales,9,3,Marketing,4,Male,3,Sales Representative,1,Married,1,No,19,3,1,3,2,1,0,0,0.5,TG1
Travel_Rarely,Sales,3,3,Medical,1,Female,2,Sales Executive,4,Married,0,No,19,3,3,2,3,0.3,0.7,0.4,10,TG2
Non-Travel,Research & Development,1,4,Life Sciences,3,Male,3,Healthcare Representative,3,Divorced,1,No,21,4,1,2,2,0.076923077,0.923076923,0.692307692,6.5,TG3
Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,Research Scientist,4,Married,9,Yes,14,3,2,3,4,0.5,0.5,0.5,0.4,TG1
Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Manager,3,Married,5,No,11,3,1,2,2,0.166666667,0.25,0.583333333,4,TG3
Travel_Rarely,Research & Development,7,2,Technical Degree,4,Male,3,Laboratory Technician,3,Married,8,No,11,3,4,4,1,0.642857143,0.642857143,0.571428571,1.555555556,TG2
Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,2,Manufacturing Director,2,Married,0,No,23,4,3,3,3,0,0.333333333,0.476190476,21,TG3
Travel_Rarely,Sales,28,3,Marketing,4,Female,2,Sales Executive,3,Married,1,No,21,4,4,2,3,0.125,0.875,0.875,4,TG2
Non-Travel,Sales,15,4,Marketing,4,Male,1,Sales Executive,4,Divorced,1,No,24,4,1,4,2,0.733333333,0.8,0.733333333,7.5,TG3
Travel_Rarely,Human Resources,26,4,Life Sciences,3,Female,3,Human Resources,4,Single,1,Yes,16,3,3,2,3,0.111111111,0,0.777777778,4.5,TG2
Travel_Rarely,Sales,10,2,Life Sciences,1,Female,3,Sales Executive,4,Married,1,No,11,3,3,1,3,0.1,0.7,0.9,5,TG2
Travel_Frequently,Sales,1,4,Life Sciences,2,Male,3,Sales Executive,3,Divorced,7,No,12,3,4,3,3,0,0.25,0.083333333,1.5,TG1
Travel_Frequently,Research & Development,18,4,Life Sciences,3,Male,3,Healthcare Representative,3,Married,1,Yes,14,3,4,2,4,0,0.2,0.2,5,TG2
Travel_Rarely,Sales,28,3,Marketing,4,Male,2,Sales Executive,1,Divorced,4,Yes,13,3,2,3,3,0.1,0.1,0,4,TG1
Travel_Rarely,Sales,24,1,Marketing,2,Female,2,Sales Executive,4,Married,0,No,11,3,1,2,2,0.428571429,0.428571429,0.285714286,21,TG3
Non-Travel,Research & Development,5,3,Medical,2,Male,3,Manufacturing Director,1,Single,0,No,19,3,2,2,3,0.1,0.4,0.7,10,TG2
Travel_Rarely,Research & Development,6,1,Medical,4,Male,2,Healthcare Representative,1,Married,4,No,15,3,1,5,3,0.111111111,0.777777778,0.777777778,1.8,TG1
Travel_Frequently,Sales,2,3,Medical,4,Male,2,Sales Executive,2,Married,2,No,14,3,4,3,2,0,0.352941176,0.470588235,5.666666667,TG2
